58725,"48.417859",-101.705933,Carpio,ND,Ward
58727,"48.852362",-102.592042,Columbus,ND,Burke
58730,"48.928166",-103.296728,Crosby,ND,Divide
58731,"48.490508",-100.961945,Deering,ND,Mchenry
58733,"48.187543",-101.668759,Des Lacs,ND,Ward
58734,"48.495604",-102.006123,Donnybrook,ND,Ward
58735,"47.952635",-101.464689,Douglas,ND,Ward
58736,"47.978309",-100.384482,Drake,ND,Mchenry
58737,"48.877183",-102.382327,Flaxton,ND,Burke
58740,"48.647206",-101.540749,Glenburn,ND,Renville
58741,"48.305738",-100.678560,Granville,ND,Mchenry
58744,"48.194146",-100.591093,Karlsruhe,ND,Mchenry
58746,"48.523046",-101.670989,Kenmare,ND,Ward
58747,"47.876848",-100.660544,Kief,ND,Mchenry
58748,"48.697742",-100.634566,Kramer,ND,Bottineau
58750,"48.634598",-101.297326,Lansford,ND,Bottineau
58752,"48.821804",-102.611948,Lignite,ND,Burke
58755,"48.405038",-103.407189,Mcgregor,ND,Williams
58756,"47.957203",-101.778246,Makoti,ND,Ward
58757,"47.737435",-103.298383,Mandaree,ND,Mckenzie
58758,"47.717951",-100.212340,Martin,ND,Sheridan
58759,"47.567805",-101.164109,Max,ND,Mclean
58760,"48.736656",-101.197701,Maxbass,ND,Bottineau
58761,"48.726868",-101.605847,Mohall,ND,Renville
58762,"48.770759",-101.067192,Newburg,ND,Bottineau
58763,"47.971759",-102.471636,New Town,ND,Mountrail
58765,"48.925358",-103.071081,Noonan,ND,Divide
58768,"48.269539",-100.950246,Norwich,ND,Mchenry
58769,"48.284698",-102.257478,Palermo,ND,Mountrail
58770,"47.946158",-102.103378,Parshall,ND,Mountrail
58771,"48.065743",-102.030195,Plaza,ND,Mountrail
58772,"48.953774",-102.622651,Portal,ND,Burke
58773,"48.655093",-102.679499,Powers Lake,ND,Burke
58775,"47.681855",-101.866895,Roseglen,ND,Mclean
58776,"48.272077",-102.547886,Ross,ND,Mountrail
58778,"47.746583",-100.931173,Ruso,ND,Mclean
58779,"47.978815",-101.668252,Ryder,ND,Ward
58781,"48.181645",-101.340912,Sawyer,ND,Ward
58782,"48.863353",-101.770037,Sherwood,ND,Renville
58783,"48.87384",-100.735863,Souris,ND,Bottineau
58784,"48.345765",-102.418466,Stanley,ND,Mountrail
58785,"48.290933",-101.111794,Surrey,ND,Ward
58787,"48.759404",-101.862477,Tolley,ND,Renville
58788,"48.363638",-100.485400,Towner,ND,Mchenry
58789,"48.348495",-100.831317,Upham,ND,Mchenry
58790,"48.021268",-100.629723,Velva,ND,Mchenry
58792,"47.98605",-100.798821,Voltaire,ND,Mchenry
58793,"48.86655",-100.836782,Westhope,ND,Bottineau
58794,"48.299352",-102.770085,White Earth,ND,Mountrail
58795,"48.567814",-103.153622,Wildrose,ND,Williams
58801,"48.225729",-103.649047,Williston,ND,Williams
58802,"48.168836",-103.614824,Williston,ND,Williams
58830,"48.538749",-103.473410,Alamo,ND,Williams
58831,"47.737435",-103.298383,Alexander,ND,Mckenzie
58833,"48.816502",-103.467251,Ambrose,ND,Divide
58835,"47.807748",-103.438887,Arnegard,ND,Mckenzie
58838,"47.737435",-103.298383,Cartwright,ND,Mckenzie
58843,"48.276356",-103.376284,Epping,ND,Williams
58844,"48.816502",-103.467251,Fortuna,ND,Divide
58845,"48.5252",-103.917588,Grenora,ND,Williams
58847,"47.737435",-103.298383,Keene,ND,Mckenzie
58849,"48.321696",-103.165391,Ray,ND,Williams
58852,"48.364623",-102.957597,Tioga,ND,Williams
58853,"48.295057",-103.438083,Trenton,ND,Williams
58854,"47.802905",-103.266700,Watford City,ND,Mckenzie
58856,"48.532242",-103.772098,Zahl,ND,Williams
58001,"46.447936",-96.727788,Abercrombie,ND,Richland
58002,"46.859694",-97.214587,Absaraka,ND,Cass
58004,"47.021032",-97.271545,Amenia,ND,Cass
58005,"47.057026",-96.975162,Argusville,ND,Cass
58006,"47.102334",-97.140334,Arthur,ND,Cass
58007,"47.01392",-97.462894,Ayr,ND,Cass
58008,"46.273086",-96.864373,Barney,ND,Richland
58009,"47.454888",-97.151692,Blanchard,ND,Traill
58011,"46.920016",-97.557491,Buffalo,ND,Cass
58012,"47.050272",-97.062647,Casselton,ND,Cass
58013,"46.062144",-97.529438,Cayuga,ND,Sargent
58014,"46.775027",-97.352437,Chaffee,ND,Cass
58015,"46.593582",-96.809354,Christine,ND,Richland
58016,"47.454888",-97.151692,Clifford,ND,Traill
58017,"46.06593",-97.820733,Cogswell,ND,Sargent
58018,"46.457386",-96.873653,Colfax,ND,Richland
58021,"46.731743",-97.063137,Davenport,ND,Cass
58027,"46.456337",-97.777909,Enderlin,ND,Ransom
58029,"47.115505",-97.377138,Erie,ND,Cass
58030,"46.094599",-96.907594,Fairmount,ND,Richland
58031,"46.775099",-97.797553,Fingal,ND,Barnes
58032,"46.058634",-97.633282,Forman,ND,Sargent
58033,"46.449387",-97.909114,Fort Ransom,ND,Ransom
58035,"47.270447",-97.408156,Galesburg,ND,Traill
58036,"47.157949",-96.957752,Gardner,ND,Cass
58038,"47.072418",-96.96915,Grandin,ND,Cass
58039,"46.160427",-96.843465,Great Bend,ND,Richland
58040,"46.152725",-97.767735,Gwinner,ND,Sargent
58041,"46.073423",-96.92473,Hankinson,ND,Richland
58042,"46.956511",-96.965445,Harwood,ND,Cass
58043,"45.978943",-97.54423,Havana,ND,Sargent
58045,"47.383461",-97.060324,Hillsboro,ND,Traill
58046,"47.323726",-97.713371,Hope,ND,Steele
58047,"46.710147",-96.88506,Horace,ND,Cass
58048,"46.981541",-97.150669,Hunter,ND,Cass
58049,"46.717679",-97.976311,Kathryn,ND,Barnes
58051,"46.673526",-97.050584,Kindred,ND,Cass
58052,"46.765575",-97.294037,Leonard,ND,Cass
58053,"46.191782",-96.994919,Lidgerwood,ND,Richland
58054,"46.455974",-97.636917,Lisbon,ND,Ransom
58056,"47.45565",-97.718955,Luverne,ND,Steele
58057,"46.443826",-97.343373,Mcleod,ND,Ransom
58058,"46.16038",-96.969366,Mantador,ND,Richland
58059,"46.861424",-97.115726,Mapleton,ND,Cass
58060,"46.200657",-97.477179,Milnor,ND,Sargent
58061,"46.315035",-96.861092,Mooreton,ND,Richland
58062,"46.680795",-97.786984,Nome,ND,Barnes
58063,"46.964791",-97.789289,Oriska,ND,Barnes
58064,"47.000029",-97.515646,Page,ND,Cass
58065,"46.650741",-98.195722,Pillsbury,ND,Barnes
58067,"46.036974",-97.431104,Rutland,ND,Sargent
58068,"46.521481",-97.416257,Sheldon,ND,Ransom
58069,"46.221613",-97.62307,Stirum,ND,Sargent
58071,"46.949236",-97.626101,Tower City,ND,Cass
58072,"46.972286",-98.007534,Valley City,ND,Barnes
58074,"46.283291",-96.917614,Wahpeton,ND,Richland
58075,"46.336591",-96.792057,Wahpeton,ND,Richland
58076,"46.271839",-96.608142,Wahpeton,ND,Richland
58077,"46.445916",-97.013693,Walcott,ND,Richland
58078,"46.890692",-96.925828,West Fargo,ND,Cass
58079,"46.832617",-97.346067,Wheatland,ND,Cass
58081,"46.384021",-97.11408,Wyndmere,ND,Richland
58102,"46.92536",-96.990615,Fargo,ND,Cass
58103,"46.832152",-96.825841,Fargo,ND,Cass
58104,"46.781589",-96.884106,Fargo,ND,Cass
58105,"46.9414",-96.967371,Fargo,ND,Cass
58106,"46.934596",-97.229718,Fargo,ND,Cass
58107,"46.934596",-97.229718,Fargo,ND,Cass
58108,"46.934596",-97.229718,Fargo,ND,Cass
58109,"46.82352",-96.8148,Fargo,ND,Cass
58121,"46.934596",-97.229718,Fargo,ND,Cass
58122,"46.934596",-97.229718,Fargo,ND,Cass
58123,"46.934596",-97.229718,Fargo,ND,Cass
58124,"46.934596",-97.229718,Fargo,ND,Cass
58125,"46.934596",-97.229718,Fargo,ND,Cass
58126,"46.934596",-97.229718,Fargo,ND,Cass
58201,"47.9041",-97.431501,Grand Forks,ND,Grand Forks
58202,"47.933481",-97.394446,Grand Forks,ND,Grand Forks
58203,"47.892243",-97.301297,Grand Forks,ND,Grand Forks
58204,"47.967909",-97.367534,Grand Forks Afb,ND,Grand Forks
58205,"47.933481",-97.394446,Grand Forks Afb,ND,Grand Forks
58206,"47.933481",-97.394446,Grand Forks,ND,Grand Forks
58207,"47.933481",-97.394446,Grand Forks,ND,Grand Forks
58208,"47.933481",-97.394446,Grand Forks,ND,Grand Forks
58210,"48.383547",-97.997964,Adams,ND,Walsh
58212,"47.766493",-98.043481,Aneta,ND,Nelson
58213,"48.237795",-97.275528,Ardoch,ND,Walsh
58214,"47.925956",-97.494107,Arvilla,ND,Grand Forks
58216,"48.874863",-97.42543,Bathgate,ND,Pembina
58218,"47.602249",-97.099519,Buxton,ND,Traill
58219,"47.454888",-97.151692,Caledonia,ND,Traill
58220,"48.738902",-97.699122,Cavalier,ND,Pembina
58222,"48.6449",-97.633342,Crystal,ND,Pembina
58223,"47.454888",-97.151692,Cummings,ND,Traill
58224,"48.165871",-97.957485,Dahlen,ND,Nelson
58225,"48.668146",-97.362726,Drayton,ND,Pembina
58227,"48.499712",-97.893218,Edinburg,ND,Walsh
58228,"47.889676",-97.280993,Emerado,ND,Grand Forks
58229,"48.380603",-98.054828,Fairdale,ND,Walsh
58230,"47.51207",-97.83707,Finley,ND,Steele
58231,"48.281947",-97.827805,Fordville,ND,Walsh
58233,"48.259974",-97.522485,Forest River,ND,Walsh
58235,"48.085827",-97.514081,Gilby,ND,Grand Forks
58236,"48.720149",-97.469623,Glasston,ND,Pembina
58237,"48.368876",-97.437265,Grafton,ND,Walsh
58238,"48.778717",-97.449975,Hamilton,ND,Pembina
58239,"48.77178",-98.464102,Hannah,ND,Cavalier
58240,"47.638521",-97.459319,Hatton,ND,Traill
58241,"48.720338",-97.699287,Hensel,ND,Pembina
58243,"48.490539",-97.677015,Hoople,ND,Walsh
58244,"48.107863",-97.683056,Inkster,ND,Grand Forks
58249,"48.753679",-98.288629,Langdon,ND,Cavalier
58250,"48.282007",-98.076663,Lankin,ND,Walsh
58251,"47.911531",-97.626389,Larimore,ND,Grand Forks
58254,"47.856367",-98.134365,Mcville,ND,Nelson
58255,"48.77178",-98.464102,Maida,ND,Cavalier
58256,"48.107279",-97.28791,Manvel,ND,Grand Forks
58257,"47.487262",-97.345104,Mayville,ND,Traill
58258,"48.007368",-97.430451,Mekinock,ND,Grand Forks
58259,"48.020355",-98.118574,Michigan,ND,Nelson
58260,"48.624861",-98.042871,Milton,ND,Cavalier
58261,"48.25997",-97.314367,Minto,ND,Walsh
58262,"48.693099",-97.884115,Mountain,ND,Pembina
58265,"48.943793",-97.512602,Neche,ND,Pembina
58266,"48.015728",-97.817106,Niagara,ND,Grand Forks
58267,"47.759107",-97.603773,Northwood,ND,Grand Forks
58269,"48.77178",-98.464102,Osnabrock,ND,Cavalier
58270,"48.420411",-97.774812,Park River,ND,Walsh
58271,"48.85897",-97.288585,Pembina,ND,Pembina
58272,"48.00598",-98.000193,Petersburg,ND,Nelson
58273,"48.323898",-97.81439,Pisek,ND,Walsh
58274,"47.582141",-97.244353,Portland,ND,Traill
58275,"47.872332",-97.236128,Reynolds,ND,Grand Forks
58276,"48.630369",-97.471056,Saint Thomas,ND,Pembina
58277,"47.45565",-97.718955,Sharon,ND,Steele
58278,"47.785848",-97.34703,Thompson,ND,Grand Forks
58281,"48.77178",-98.464102,Wales,ND,Cavalier
58282,"48.880795",-97.797358,Walhalla,ND,Pembina
58301,"48.264352",-98.781979,Devils Lake,ND,Ramsey
58310,"48.770913",-99.772702,Agate,ND,Rolette
58311,"48.77178",-98.464102,Alsen,ND,Cavalier
58313,"48.104177",-99.992145,Balta,ND,Pierce
58316,"48.777557",-99.799919,Belcourt,ND,Rolette
58317,"48.58807",-99.23173,Bisbee,ND,Towner
58318,"48.830347",-100.601174,Bottineau,ND,Bottineau
58319,"47.663508",-99.664406,Bremen,ND,Wells
58320,"48.28641",-99.404705,Brinsmade,ND,Benson
58321,"48.238222",-98.400599,Brocket,ND,Ramsey
58323,"48.77178",-98.464102,Calvin,ND,Cavalier
58324,"48.500121",-99.231923,Cando,ND,Towner
58325,"48.29",-99.070499,Churchs Ferry,ND,Ramsey
58327,"48.091012",-98.573116,Crary,ND,Ramsey
58329,"48.856083",-100.024102,Dunseith,ND,Rolette
58330,"48.422614",-98.49963,Edmore,ND,Ramsey
58331,"48.652908",-99.123224,Egeland,ND,Towner
58332,"48.059736",-99.538336,Esmond,ND,Benson
58335,"48.108758",-99.186842,Fort Totten,ND,Benson
58337,"47.587372",-99.667737,Hamberg,ND,Wells
58338,"48.499953",-98.644371,Hampden,ND,Ramsey
58339,"48.900063",-99.427769,Hansboro,ND,Towner
58341,"47.703539",-99.747755,Harvey,ND,Wells
58343,"48.301215",-99.689358,Knox,ND,Benson
58344,"47.971966",-98.324631,Lakota,ND,Nelson
58345,"48.275146",-98.438346,Lawton,ND,Ramsey
58346,"48.165312",-99.432466,Leeds,ND,Benson
58348,"47.999093",-99.535801,Maddock,ND,Benson
58351,"48.130016",-99.38981,Minnewaukan,ND,Benson
58352,"48.66937",-98.835465,Munich,ND,Cavalier
58353,"48.772022",-99.838063,Mylo,ND,Rolette
58355,"48.77178",-98.464102,Nekoma,ND,Cavalier
58356,"47.71736",-98.898693,New Rockford,ND,Eddy
58357,"47.949694",-99.133201,Oberon,ND,Benson
58359,"48.089537",-100.164357,Orrin,ND,Pierce
58361,"47.798489",-98.364994,Pekin,ND,Nelson
58362,"48.275494",-99.070415,Penn,ND,Ramsey
58363,"48.754621",-99.438351,Perth,ND,Towner
58365,"48.844548",-99.26309,Rocklake,ND,Towner
58366,"48.700886",-99.878456,Rolette,ND,Rolette
58367,"48.826826",-99.786546,Rolla,ND,Rolette
58368,"48.254504",-99.989912,Rugby,ND,Pierce
58369,"48.880498",-99.734073,Saint John,ND,Rolette
58370,"47.985595",-98.849264,Saint Michael,ND,Benson
58372,"48.77178",-98.464102,Sarles,ND,Cavalier
58374,"47.761272",-98.90997,Sheyenne,ND,Eddy
58377,"48.449321",-98.760596,Starkweather,ND,Ramsey
58379,"48.108758",-99.186842,Tokio,ND,Benson
58380,"47.846213",-98.451175,Tolna,ND,Nelson
58381,"47.910133",-98.75889,Warwick,ND,Benson
58382,"48.317012",-98.800481,Webster,ND,Ramsey
58384,"48.660609",-100.352409,Willow City,ND,Bottineau
58385,"48.465282",-99.645681,Wolford,ND,Pierce
58386,"48.256479",-99.602542,York,ND,Benson
58401,"46.921005",-98.745485,Jamestown,ND,Stutsman
58402,"46.97882",-98.960032,Jamestown,ND,Stutsman
58405,"46.913344",-98.699553,Jamestown,ND,Stutsman
58413,"46.056209",-99.285013,Ashley,ND,Mcintosh
58415,"46.362715",-98.473702,Berlin,ND,Lamoure
58416,"47.489506",-98.410133,Binford,ND,Griggs
58418,"47.457667",-99.649702,Bowdon,ND,Wells
58420,"47.005084",-98.900709,Buchanan,ND,Stutsman
58421,"47.457278",-98.893314,Carrington,ND,Foster
58422,"47.628946",-99.404936,Cathay,ND,Wells
58423,"47.464366",-99.830601,Chaseley,ND,Wells
58424,"46.893112",-99.128846,Cleveland,ND,Stutsman
58425,"47.366922",-98.295699,Cooperstown,ND,Griggs
58426,"47.196576",-98.594244,Courtenay,ND,Stutsman
58428,"46.806728",-99.772396,Dawson,ND,Kidder
58429,"47.182819",-98.161621,Dazey,ND,Barnes
58430,"47.529679",-100.271687,Denhoff,ND,Sheridan
58431,"46.47261",-98.54261,Dickey,ND,Lamoure
58432,"46.892518",-98.375536,Eckelson,ND,Barnes
58433,"46.41198",-98.713086,Edgeley,ND,Lamoure
58436,"46.106141",-98.620707,Ellendale,ND,Dickey
58438,"47.625048",-99.564274,Fessenden,ND,Wells
58439,"46.011902",-98.848644,Forbes,ND,Dickey
58440,"46.37014",-99.173337,Fredonia,ND,Logan
58441,"46.175992",-98.379846,Fullerton,ND,Dickey
58442,"46.522452",-99.173063,Gackle,ND,Logan
58443,"47.456948",-98.691563,Glenfield,ND,Foster
58444,"47.479529",-100.146590,Goodrich,ND,Sheridan
58445,"47.457057",-98.702131,Grace City,ND,Foster
58448,"47.378619",-98.350201,Hannaford,ND,Griggs
58451,"47.472804",-99.937233,Hurdsfield,ND,Wells
58452,"47.456477",-98.230415,Jessie,ND,Griggs
58454,"46.551079",-98.86671,Jud,ND,Lamoure
58455,"47.240135",-98.753458,Kensal,ND,Stutsman
58456,"46.391635",-98.603141,Kulm,ND,Lamoure
58458,"46.384379",-98.358671,Lamoure,ND,Lamoure
58460,"46.140661",-99.378147,Lehr,ND,Mcintosh
58461,"46.717981",-98.186443,Litchville,ND,Barnes
58463,"47.506755",-100.417150,Mcclusky,ND,Sheridan
58464,"47.507777",-98.627951,Mchenry,ND,Foster
58466,"46.551382",-98.368983,Marion,ND,Lamoure
58467,"46.899774",-99.316908,Medina,ND,Stutsman
58472,"46.681609",-98.660404,Montpelier,ND,Stutsman
58474,"46.109493",-98.225652,Oakes,ND,Dickey
58475,"47.153918",-99.584222,Pettibone,ND,Kidder
58476,"47.203846",-99.014385,Pingree,ND,Stutsman
58477,"47.212951",-100.548434,Regan,ND,Burleigh
58478,"46.979659",-99.689234,Robinson,ND,Kidder
58479,"47.074088",-98.213603,Rogers,ND,Barnes
58480,"46.892615",-98.258971,Sanborn,ND,Barnes
58481,"46.986518",-98.521889,Spiritwood,ND,Stutsman
58482,"46.875966",-99.798975,Steele,ND,Kidder
58483,"46.718326",-99.344287,Streeter,ND,Stutsman
58484,"47.39903",-98.403593,Sutton,ND,Griggs
58486,"47.421182",-99.404828,Sykeston,ND,Wells
58487,"46.806274",-99.594248,Tappen,ND,Kidder
58488,"47.132159",-99.970526,Tuttle,ND,Kidder
58489,"46.027975",-99.649774,Venturia,ND,Mcintosh
58490,"46.398713",-98.099446,Verona,ND,Lamoure
58492,"47.110075",-98.397443,Wimbledon,ND,Barnes
58494,"47.157924",-100.294569,Wing,ND,Burleigh
58495,"46.191724",-99.613132,Wishek,ND,Mcintosh
58496,"47.153721",-99.259784,Woodworth,ND,Stutsman
58497,"46.768695",-98.565136,Ypsilanti,ND,Stutsman
58501,"46.981207",-100.502724,Bismarck,ND,Burleigh
58502,"46.8887",-100.681855,Bismarck,ND,Burleigh
58503,"",,Bismarck,ND,Burleigh
58504,"46.829938",-100.455980,Bismarck,ND,Burleigh
58505,"46.816543",-100.780505,Bismarck,ND,Burleigh
58506,"46.980475",-100.520063,Bismarck,ND,Burleigh
58507,"46.980475",-100.520063,Bismarck,ND,Burleigh
58520,"46.720185",-101.498156,Almont,ND,Morton
58521,"47.016148",-100.693721,Baldwin,ND,Burleigh
58523,"47.277895",-101.853161,Beulah,ND,Mercer
58524,"46.56035",-100.107546,Braddock,ND,Emmons
58528,"46.361639",-100.688991,Cannon Ball,ND,Sioux
58529,"46.300853",-101.673608,Carson,ND,Grant
58530,"47.145874",-101.159363,Center,ND,Oliver
58531,"47.581047",-101.143206,Coleharbor,ND,Mclean
58532,"46.851141",-100.183290,Driscoll,ND,Burleigh
58533,"46.367859",-101.755819,Elgin,ND,Grant
58535,"46.599807",-101.316642,Flasher,ND,Morton
58538,"46.170605",-100.710536,Fort Yates,ND,Sioux
58540,"47.667515",-101.614180,Garrison,ND,Mclean
58541,"47.312542",-102.056796,Golden Valley,ND,Mercer
58542,"46.080221",-100.097715,Hague,ND,Emmons
58544,"46.517223",-100.337283,Hazelton,ND,Emmons
58545,"47.386092",-101.760142,Hazen,ND,Mercer
58549,"46.455044",-99.969631,Kintyre,ND,Emmons
58552,"46.185512",-100.233084,Linton,ND,Emmons
58553,"46.871308",-100.402135,Mckenzie,ND,Burleigh
58554,"46.71312",-100.952585,Mandan,ND,Morton
58558,"46.808449",-100.455560,Menoken,ND,Burleigh
58559,"47.501822",-100.758394,Mercer,ND,Mclean
58560,"46.673047",-100.300199,Moffit,ND,Burleigh
58561,"46.464858",-99.65682,Napoleon,ND,Logan
58562,"46.382285",-101.961907,New Leipzig,ND,Grant
58563,"46.805999",-101.429122,New Salem,ND,Morton
58564,"46.267125",-101.372162,Raleigh,ND,Grant
58565,"47.396354",-101.203255,Riverdale,ND,Mclean
58566,"46.646616",-100.944280,Saint Anthony,ND,Morton
58568,"46.186442",-101.252738,Selfridge,ND,Sioux
58569,"46.244657",-101.218713,Shields,ND,Grant
58570,"46.365588",-100.783143,Solen,ND,Sioux
58571,"47.377264",-101.394939,Stanton,ND,Mercer
58572,"46.876069",-100.277434,Sterling,ND,Burleigh
58573,"46.080388",-100.223542,Strasburg,ND,Emmons
58575,"47.501425",-100.895863,Turtle Lake,ND,Mclean
58576,"47.445896",-101.217360,Underwood,ND,Mclean
58577,"47.380715",-101.095673,Washburn,ND,Mclean
58579,"47.488872",-101.085504,Wilton,ND,Mclean
58580,"47.263087",-101.929416,Zap,ND,Mercer
58581,"46.064366",-99.786023,Zeeland,ND,Mcintosh
58601,"46.805716",-102.756514,Dickinson,ND,Stark
58602,"46.820185",-102.663913,Dickinson,ND,Stark
58620,"46.454966",-103.485325,Amidon,ND,Slope
58621,"46.963728",-103.898766,Beach,ND,Golden Valley
58622,"46.819805",-103.126111,Belfield,ND,Stark
58623,"46.205537",-103.521263,Bowman,ND,Bowman
58625,"47.305726",-102.202834,Dodge,ND,Dunn
58626,"47.336337",-102.663492,Dunn Center,ND,Dunn
58627,"46.921188",-103.509564,Fairfield,ND,Billings
58630,"46.848918",-102.639900,Gladstone,ND,Stark
58631,"46.813372",-101.822672,Glen Ullin,ND,Morton
58632,"46.672225",-103.952158,Golva,ND,Golden Valley
58634,"47.737435",-103.298383,Grassy Butte,ND,Mckenzie
58636,"47.351748",-102.336761,Halliday,ND,Dunn
58638,"46.849592",-101.972303,Hebron,ND,Morton
58639,"46.057786",-102.785054,Hettinger,ND,Adams
58640,"47.526978",-102.703916,Killdeer,ND,Dunn
58641,"46.724077",-102.663709,Lefor,ND,Stark
58642,"47.402085",-102.622139,Manning,ND,Dunn
58643,"46.454966",-103.485325,Marmarth,ND,Slope
58644,"47.402085",-102.622139,Marshall,ND,Dunn
58645,"46.979437",-103.349989,Medora,ND,Billings
58646,"46.369616",-102.326958,Mott,ND,Hettinger
58647,"46.459446",-102.595864,New England,ND,Hettinger
58649,"46.113891",-102.496805,Reeder,ND,Adams
58650,"46.418659",-102.562280,Regent,ND,Hettinger
58651,"46.112755",-103.520928,Rhame,ND,Bowman
58652,"46.820533",-102.264513,Richardton,ND,Stark
58653,"46.112755",-103.520928,Scranton,ND,Bowman
58654,"46.847632",-103.874736,Sentinel Butte,ND,Golden Valley
58655,"46.767691",-103.072219,South Heart,ND,Stark
58656,"46.856469",-102.784581,Taylor,ND,Stark
58701,"48.084625",-101.419006,Minot,ND,Ward
58702,"48.336898",-101.451285,Minot,ND,Ward
58703,"48.299433",-101.606000,Minot,ND,Ward
58704,"48.42429",-101.319942,Minot Afb,ND,Ward
58705,"48.234184",-101.297161,Minot Afb,ND,Ward
58707,"48.245267",-101.301179,Minot,ND,Ward
58710,"47.926998",-100.284856,Anamoose,ND,Mchenry
58711,"48.813251",-101.227611,Antler,ND,Bottineau
58712,"47.992915",-100.497516,Balfour,ND,Mchenry
58713,"48.528579",-100.635538,Bantry,ND,Mchenry
58716,"47.761315",-101.109594,Benedict,ND,Mclean
58718,"48.306397",-101.686644,Berthold,ND,Ward
58721,"48.837753",-102.283897,Bowbells,ND,Burke
58722,"48.10469",-101.543429,Burlington,ND,Ward
58723,"47.69365",-100.692443,Butte,ND,Mclean
58725,"48.417859",-101.705933,Carpio,ND,Ward
58727,"48.852362",-102.592042,Columbus,ND,Burke
58730,"48.928166",-103.296728,Crosby,ND,Divide
58731,"48.490508",-100.961945,Deering,ND,Mchenry
58733,"48.187543",-101.668759,Des Lacs,ND,Ward
58734,"48.495604",-102.006123,Donnybrook,ND,Ward
58735,"47.952635",-101.464689,Douglas,ND,Ward
58736,"47.978309",-100.384482,Drake,ND,Mchenry
58737,"48.877183",-102.382327,Flaxton,ND,Burke
58740,"48.647206",-101.540749,Glenburn,ND,Renville
58741,"48.305738",-100.678560,Granville,ND,Mchenry
58744,"48.194146",-100.591093,Karlsruhe,ND,Mchenry
58746,"48.523046",-101.670989,Kenmare,ND,Ward
58747,"47.876848",-100.660544,Kief,ND,Mchenry
58748,"48.697742",-100.634566,Kramer,ND,Bottineau
58750,"48.634598",-101.297326,Lansford,ND,Bottineau
58752,"48.821804",-102.611948,Lignite,ND,Burke
58755,"48.405038",-103.407189,Mcgregor,ND,Williams
58756,"47.957203",-101.778246,Makoti,ND,Ward
58757,"47.737435",-103.298383,Mandaree,ND,Mckenzie
58758,"47.717951",-100.212340,Martin,ND,Sheridan
58759,"47.567805",-101.164109,Max,ND,Mclean
58760,"48.736656",-101.197701,Maxbass,ND,Bottineau
58761,"48.726868",-101.605847,Mohall,ND,Renville
58762,"48.770759",-101.067192,Newburg,ND,Bottineau
58763,"47.971759",-102.471636,New Town,ND,Mountrail
58765,"48.925358",-103.071081,Noonan,ND,Divide
58768,"48.269539",-100.950246,Norwich,ND,Mchenry
58769,"48.284698",-102.257478,Palermo,ND,Mountrail
58770,"47.946158",-102.103378,Parshall,ND,Mountrail
58771,"48.065743",-102.030195,Plaza,ND,Mountrail
58772,"48.953774",-102.622651,Portal,ND,Burke
58773,"48.655093",-102.679499,Powers Lake,ND,Burke
58775,"47.681855",-101.866895,Roseglen,ND,Mclean
58776,"48.272077",-102.547886,Ross,ND,Mountrail
58778,"47.746583",-100.931173,Ruso,ND,Mclean
58779,"47.978815",-101.668252,Ryder,ND,Ward
58781,"48.181645",-101.340912,Sawyer,ND,Ward
58782,"48.863353",-101.770037,Sherwood,ND,Renville
58783,"48.87384",-100.735863,Souris,ND,Bottineau
58784,"48.345765",-102.418466,Stanley,ND,Mountrail
58785,"48.290933",-101.111794,Surrey,ND,Ward
58787,"48.759404",-101.862477,Tolley,ND,Renville
58788,"48.363638",-100.485400,Towner,ND,Mchenry
58789,"48.348495",-100.831317,Upham,ND,Mchenry
58790,"48.021268",-100.629723,Velva,ND,Mchenry
58792,"47.98605",-100.798821,Voltaire,ND,Mchenry
58793,"48.86655",-100.836782,Westhope,ND,Bottineau
58794,"48.299352",-102.770085,White Earth,ND,Mountrail
58795,"48.567814",-103.153622,Wildrose,ND,Williams
58801,"48.225729",-103.649047,Williston,ND,Williams
58802,"48.168836",-103.614824,Williston,ND,Williams
58830,"48.538749",-103.473410,Alamo,ND,Williams
58831,"47.737435",-103.298383,Alexander,ND,Mckenzie
58833,"48.816502",-103.467251,Ambrose,ND,Divide
58835,"47.807748",-103.438887,Arnegard,ND,Mckenzie
58838,"47.737435",-103.298383,Cartwright,ND,Mckenzie
58843,"48.276356",-103.376284,Epping,ND,Williams
58844,"48.816502",-103.467251,Fortuna,ND,Divide
58845,"48.5252",-103.917588,Grenora,ND,Williams
58847,"47.737435",-103.298383,Keene,ND,Mckenzie
58849,"48.321696",-103.165391,Ray,ND,Williams
58852,"48.364623",-102.957597,Tioga,ND,Williams
58853,"48.295057",-103.438083,Trenton,ND,Williams
58854,"47.802905",-103.266700,Watford City,ND,Mckenzie
58856,"48.532242",-103.772098,Zahl,ND,Williams
